Date,ACEIX,PWTYX,OGIAX,PRWCX,MDCPX,SWOBX,PGMAX,OAKBX,VGSTX,GOIAX,MXGPX,MBAAX,FSATX
2024-03-04,9.583355903625488,46.152305603027344,14.589396476745605,31.8811092376709,23.61991310119629,15.390609741210938,13.337900161743164,33.21428680419922,25.914945602416992,14.266414642333984,10.714844703674316,16.44835090637207,14.504483222961426
2024-03-05,9.56494426727295,45.920989990234375,14.56116008758545,31.69960594177246,23.526885986328125,15.295254707336426,13.298699378967285,33.27273178100586,25.81169891357422,14.20110034942627,10.714844703674316,16.39951515197754,14.436341285705566
2024-03-06,9.601768493652344,46.10604476928711,14.617634773254395,31.7994327545166,23.68503189086914,15.295254707336426,13.347701072692871,33.27273178100586,25.961875915527344,14.29440689086914,10.734149932861328,16.48741912841797,14.514217376708984
2024-03-07,9.647796630859375,46.47614669799805,14.711760520935059,31.99001121520996,23.898998260498047,15.371540069580078,13.445700645446777,33.50649642944336,26.15898323059082,14.387712478637695,10.792068481445312,16.624164581298828,14.621297836303711
2024-03-08,9.647796630859375,46.309600830078125,14.68352222442627,31.935558319091797,23.898998260498047,15.495502471923828,13.42609977722168,33.52597427368164,26.065122604370117,14.350390434265137,10.792068481445312,16.604629516601562,14.582359313964844
2024-03-11,9.657003402709961,46.254085540771484,14.645873069763184,31.926485061645508,23.787363052368164,15.428753852844238,13.396700859069824,33.564937591552734,26.036962509155273,14.32239818572998,10.782415390014648,16.575326919555664,14.553155899047852
2024-03-12,9.68462085723877,46.52241134643555,14.711760520935059,32.06261444091797,23.945512771606445,15.476430892944336,13.47510051727295,33.564937591552734,26.18714141845703,14.406373023986816,10.772762298583984,16.643699645996094,14.63103199005127
2024-03-13,9.693825721740723,46.420631408691406,14.702345848083496,32.02631378173828,23.945512771606445,15.476430892944336,13.455499649047852,33.6623420715332,26.15898323059082,14.406373023986816,10.80172061920166,16.643699645996094,14.621297836303711
2024-03-14,9.657003402709961,46.18006134033203,14.636460304260254,31.962785720825195,23.861787796020508,15.400145530700684,13.408990859985352,33.457794189453125,25.980648040771484,14.32239818572998,10.743803024291992,16.55579376220703,14.543420791625977
2024-03-15,9.647796630859375,45.985755920410156,14.589396476745605,31.7994327545166,23.861787796020508,15.400145530700684,13.339717864990234,33.44805145263672,25.868013381958008,14.32239818572998,10.743803024291992,16.48741912841797,14.485013961791992
2024-03-18,9.66620922088623,46.152305603027344,14.617634773254395,31.90833282470703,23.833879470825195,15.333395957946777,13.379302978515625,33.53571701049805,25.914945602416992,14.313069343566895,10.743803024291992,16.5167236328125,14.514217376708984
2024-03-19,9.703033447265625,46.374366760253906,14.664697647094727,32.03538513183594,23.908302307128906,15.362004280090332,13.418886184692383,33.6525993347168,25.999420166015625,14.359722137451172,10.772762298583984,16.5460262298584,14.562891006469727
2024-03-20,9.758268356323242,46.70746612548828,14.749409675598145,32.17151641845703,24.07575035095215,15.543180465698242,13.498053550720215,33.954551696777344,26.18714141845703,14.453025817871094,10.84998607635498,16.643699645996094,14.660236358642578
2024-03-21,9.822709083557129,46.9202766418457,14.79647159576416,32.28041458129883,24.12226676940918,15.571788787841797,13.5673246383667,34.16883850097656,26.271615982055664,14.490348815917969,10.878946304321289,16.682769775390625,14.68943977355957
2024-03-22,9.81350326538086,46.8740119934082,14.79647159576416,32.289493560791016,24.11296272277832,15.571788787841797,13.5673246383667,34.07143020629883,26.252843856811523,14.481019020080566,10.878946304321289,16.663232803344727,14.669970512390137
2024-03-25,9.80429744720459,46.77223205566406,14.768235206604004,32.17151641845703,24.066450119018555,15.524110794067383,13.54753303527832,34.02273178100586,26.215299606323242,14.443696022033691,10.840332984924316,16.63393211364746,14.650501251220703
2024-03-26,9.81350326538086,46.70746612548828,14.758822441101074,32.144287109375,24.04784393310547,15.514575004577637,13.537637710571289,34.0811767578125,26.205913543701172,14.443696022033691,10.840332984924316,16.624164581298828,14.650501251220703
2024-03-27,9.896356582641602,47.022056579589844,14.834122657775879,32.334869384765625,24.15947723388672,15.600396156311035,13.597012519836426,34.40426254272461,26.356090545654297,14.52794361114502,10.917557716369629,16.712072372436523,14.728378295898438
2024-03-28,9.9213228225708,47.06831741333008,14.84168529510498,32.362091064453125,24.15947723388672,15.600396156311035,13.597012519836426,34.50217056274414,26.356090545654297,14.52794361114502,10.927210807800293,16.70230484008789,14.728378295898438
2024-04-01,9.893583297729492,46.901771545410156,14.7755126953125,32.27134323120117,24.085054397583008,15.543180465698242,13.557428359985352,34.345523834228516,26.252843856811523,14.47177791595459,10.888598442077637,16.643699645996094,14.669970512390137
2024-04-02,9.84735107421875,46.60568618774414,14.718791007995605,32.10799026489258,24.01063346862793,15.46689510345459,13.517845153808594,34.13991165161133,26.12143898010254,14.406253814697266,10.840332984924316,16.585094451904297,14.601828575134277
2024-04-03,9.865843772888184,46.651947021484375,14.747152328491211,32.144287109375,24.085054397583008,15.50503921508789,13.527741432189941,34.21824264526367,26.177753448486328,14.434334754943848,10.869293212890625,16.624164581298828,14.640767097473145
2024-04-04,9.791873931884766,46.300350189208984,14.68097972869873,31.962785720825195,23.954814910888672,15.40968132019043,13.468364715576172,33.953895568847656,26.027576446533203,14.340726852416992,10.81137466430664,16.575326919555664,14.562891006469727
2024-04-05,9.838106155395508,46.55942153930664,14.718791007995605,32.15336227416992,23.954814910888672,15.40968132019043,13.517845153808594,34.02242660522461,26.12143898010254,14.340726852416992,10.81137466430664,16.59486198425293,14.621297836303711
2024-04-08,9.838106155395508,46.53166580200195,14.72824478149414,32.189666748046875,24.04784393310547,15.485966682434082,13.507948875427246,34.10075759887695,26.15898323059082,14.424973487854004,10.869293212890625,16.624164581298828,14.63103199005127
2024-04-09,9.856596946716309,46.66120147705078,14.747152328491211,32.29856491088867,24.07575035095215,15.514575004577637,13.527741432189941,34.130126953125,26.234071731567383,14.443696022033691,10.888598442077637,16.673002243041992,14.669970512390137
2024-04-10,9.754888534545898,46.152305603027344,14.605351448059082,31.99908447265625,23.84317970275879,15.362004280090332,13.399093627929688,33.71891784667969,25.924331665039062,14.293923377990723,10.76310920715332,16.4971866607666,14.514217376708984
2024-04-11,9.745641708374023,46.32810592651367,14.624258995056152,32.071685791015625,23.926904678344727,15.438289642333984,13.418886184692383,33.69933319091797,25.990034103393555,14.340726852416992,10.772762298583984,16.5167236328125,14.553155899047852
2024-04-12,9.662423133850098,45.874725341796875,14.529726028442383,31.817583084106445,23.926904678344727,15.438289642333984,13.329822540283203,33.44478225708008,25.717836380004883,14.293923377990723,10.772762298583984,16.379980087280273,14.41687297821045
2024-04-15,9.616192817687988,45.41209411621094,14.425739288330078,31.581626892089844,23.53618812561035,15.152217864990234,13.201175689697266,33.248966217041016,25.483184814453125,14.08798599243164,10.608660697937012,16.243234634399414,14.290323257446289
2024-04-16,9.579207420349121,45.29180908203125,14.378474235534668,31.545324325561523,23.42455291748047,15.114075660705566,13.102215766906738,33.08252716064453,25.389324188232422,14.0224609375,10.560395240783691,16.135793685913086,14.231915473937988
2024-04-17,9.560713768005371,45.162269592285156,14.369019508361816,31.554401397705078,23.38734245300293,15.075932502746582,13.092320442199707,33.1314811706543,25.36116600036621,13.994379043579102,10.550743103027344,16.135793685913086,14.22218132019043
2024-04-18,9.560713768005371,45.04198455810547,14.34066104888916,31.481800079345703,23.359434127807617,15.037790298461914,13.06263256072998,33.20980453491211,25.28607940673828,13.97565746307373,10.531436920166016,16.126026153564453,14.192977905273438
2024-04-19,9.60694694519043,44.83842468261719,14.312300682067871,31.400121688842773,23.359434127807617,15.037790298461914,12.99336051940918,33.356666564941406,25.192216873168945,13.928853988647461,10.531436920166016,16.057653427124023,14.144304275512695
2024-04-22,9.662423133850098,45.097503662109375,14.378474235534668,31.554401397705078,23.42455291748047,15.028254508972168,13.072527885437012,33.57206344604492,25.370553970336914,14.031822204589844,10.599007606506348,16.16509437561035,14.231915473937988
2024-04-23,9.727149963378906,45.50461959838867,14.491911888122559,31.80850601196289,23.61991310119629,15.171289443969727,13.191279411315918,33.75808334350586,25.62397575378418,14.144150733947754,10.685884475708008,16.292072296142578,14.358465194702148
2024-04-24,9.699410438537598,45.43059539794922,14.473007202148438,31.726829528808594,23.58270263671875,15.142682075500488,13.18138313293457,33.66017532348633,25.5864315032959,14.134790420532227,10.67623233795166,16.292072296142578,14.358465194702148
2024-04-25,9.662423133850098,45.18077850341797,14.406832695007324,31.5907039642334,23.50827980041504,15.05686092376709,13.102215766906738,33.464359283447266,25.473798751831055,14.078624725341797,10.647273063659668,16.233469009399414,14.290323257446289
